,delay
7885,8.553221627
7886,6.754022624
7887,9.173291139
7888,6.767871437
7889,6.755419702
7890,8.577420041
7891,6.765895677
7892,6.918320191
7893,6.755030746
7894,6.920391362
7895,6.919891417
7896,6.741129914
7897,8.13844782
7898,6.921110702
7899,6.969728545
7900,6.920072946
7901,8.659668068
7902,8.636050981
7903,8.100129962
7904,8.697082938
7905,8.659802666
7906,8.636197566
7907,8.541717399
7908,7.026881001
7909,7.103951658
7910,6.759334095
7911,9.364819963
7912,6.655751296
7913,8.576999695
7914,6.916394505
7915,8.678798374
7916,6.775876472
7917,6.757498327
7918,6.778401438
7919,6.660608256
7920,6.776495247
7921,8.617258183
7922,8.150073118
7923,8.589109241
7924,8.571931062
7925,7.819918971
7926,6.766950394
7927,8.640562439
7928,8.15509745
7929,7.033385892
7930,8.152857802
7931,8.58808326
7932,6.760443215
7933,6.937528652
7934,8.404417997
7935,8.59504801
7936,8.591945413
7937,6.770823487
7938,8.701998153
7939,8.139179604
7940,8.597896823
7941,8.561674143
7942,8.174159708
7943,8.693782311
7944,9.202863701
7945,8.669564797
7946,8.443299562
7947,8.689547892
7948,9.203946609
7949,6.800135005
7950,8.68948979
7951,9.215458331
7952,8.707638703
7953,6.95393304
7954,8.7054359
7955,9.206968738
7956,6.813531046
7957,6.793983665
7958,7.068289459
7959,8.706818112
7960,8.729374506
7961,8.155090918
7962,9.20555804
7963,8.617387053
7964,8.70781767
7965,6.816557332
7966,8.886332015
7967,8.675335429
7968,9.132097224
7969,8.618689758
7970,7.854790944
7971,8.705898815
7972,9.216109538
7973,8.652096646
7974,8.716132707
7975,8.687397701
7976,8.148364235
7977,8.674000421
7978,8.617653182
7979,8.714914024
7980,7.145881928
7981,8.688080428
7982,8.70836363
7983,8.6861855
7984,7.016855716
7985,8.729799452
7986,8.148530598
7987,6.697587602
7988,8.713686393
7989,8.688267797
7990,8.689618534
7991,6.968676665
7992,8.750194145
7993,8.713160446
7994,8.653413815
7995,6.797842644
7996,8.71900633
7997,6.683462962
7998,8.707582532
7999,6.803591729
8000,8.570411704
8001,7.853725978
8002,7.017188879
8003,8.748835058
8004,8.686980905
8005,9.05818204
8006,8.626341165
8007,10.262898641
8008,8.687500668
8009,6.803353089
8010,7.148442852
8011,8.152145763
8012,8.65568083
8013,6.969591452
8014,8.655994685
8015,8.159476337
8016,6.970371871
8017,6.820825397
8018,8.190592783
8019,6.97009122
8020,6.973241469
8021,6.801453133
8022,8.579990397
8023,7.150250621
8024,8.437586426
8025,8.163709745
8026,8.160819875
8027,8.304218004
8028,7.072062053
8029,8.660583326
8030,8.658452435
8031,6.748866851
8032,6.808503599
8033,6.807404503
8034,6.823850772
8035,6.749011718
8036,7.07600448
8037,7.072307703
8038,6.821108803
8039,8.737119051
8040,8.694063304
8041,8.689820814
8042,8.689807531
8043,8.615189692
8044,8.440998572
8045,8.163582318
8046,8.691175735
8047,8.661468568
8048,8.440507019
8049,8.197209015
8050,8.340498568
8051,7.030145071
8052,7.15765773
8053,8.702673256
8054,8.648601597
8055,8.764776504
8056,8.699660433
8057,8.446156259
8058,8.17106819
8059,6.815254452
8060,8.448125121
8061,8.728203704
8062,8.732739843
8063,8.201588898
8064,8.342649287
8065,6.809950576
8066,8.642993018
8067,8.171116562
8068,7.168131151
8069,6.823694909
8070,8.469622315
8071,8.773791121
8072,7.886129556
8073,8.741721034
8074,6.841677593
8075,7.006776624
8076,8.623088692
8077,8.745957893
8078,8.763674208
8079,8.616367445
8080,7.00796096
8081,6.739680871
8082,7.187852777
8083,7.106713571
8084,9.249222009
8085,7.896824086
8086,8.758613227
8087,8.760866994
8088,9.246932966
8089,8.762257601
8090,8.632371519
8091,8.751549905
8092,8.477550365
8093,6.850728943
8094,7.016577114
8095,7.193313672
8096,6.849088322
8097,7.117982375
8098,8.723228896
8099,9.035101444
8100,6.859760065
8101,9.266897735
8102,8.678384463
8103,7.206144487
8104,8.695817981
8105,8.214366849
8106,8.68707767
8107,8.668911711
8108,8.493783889
8109,7.030804196
8110,6.867780842
8111,8.262368527
8112,8.777753304
8113,6.910073338
8114,8.701274732
8115,8.723239071
8116,8.767769469
8117,7.110225428
8118,7.062303803
8119,7.062498822
8120,8.248977607
8121,8.248918995
8122,8.801929343
8123,8.248662884
8124,6.893372076
8125,7.239514311
8126,8.838603617
8127,6.908996994
8128,8.421459277
8129,8.681506062
8130,6.897171502
8131,7.060317565
8132,8.282623216
8133,8.52703809
8134,8.782622226
8135,8.678310824
8136,8.526763789
8137,8.526942588
8138,6.895889639
8139,7.014663008
8140,8.526745206
8141,8.701630725
8142,6.908112671
8143,8.824109122
8144,8.811649814
8145,7.23942594
8146,6.894113024
8147,7.16319473
8148,6.90849751
8149,8.804053233
8150,7.063599424
8151,6.896743762
8152,7.063328957
8153,7.064264021
8154,7.062194241
8155,8.71360248
8156,8.689880972
8157,8.727818587
8158,8.258412451
8159,8.535456075
8160,8.686826898
8161,8.689075952
8162,8.792414447
8163,8.791917367
8164,6.896978381
8165,8.291115737
8166,8.808110395
8167,8.249665053
8168,7.068583874
8169,8.810826557
8170,6.913790122
8171,6.912495366
8172,6.924111892
8173,8.680221261
8174,8.740298289
8175,8.785756189
8176,8.542081719
8177,8.736169791
8178,8.257867319
8179,8.860852967
8180,7.256001326
8181,8.795010863
8182,9.316150761
8183,8.267481466
8184,8.730230334
8185,6.914351646
8186,8.543901833
8187,6.925759534
8188,8.719275827
8189,7.257815857
8190,8.682446164
8191,8.548763941
8192,8.834359429
8193,8.705169872
8194,8.265363926
8195,8.746293772
8196,8.846683734
8197,8.305530804
8198,8.274253212
8199,7.085019564
8200,8.868010067
8201,6.919264733
8202,6.920905729
8203,8.311851779
8204,8.794308585
8205,8.555960588
8206,8.271638979
8207,8.555766366
8208,8.80590997
8209,7.268256448
8210,6.932815576
8211,9.338767687
8212,8.819947936
8213,8.561877337
8214,8.724180922
8215,6.937266149
8216,7.281057359
8217,8.811589873
8218,8.810948439
8219,6.939702764
8220,8.762212777
8221,8.291771301
8222,7.154018761
8223,7.201935669
8224,6.940002061
8225,7.215258776
8226,6.95383703
8227,6.937185091
8228,8.748660209
8229,8.325552416
8230,8.826847826
8231,7.153726863
8232,7.105771827
8233,8.57110622
8234,6.940900791
8235,8.825843209
8236,8.324373896
8237,8.854826849
8238,7.10586253
8239,8.791792491
8240,6.940214499
8241,8.72414775
8242,8.288455394
8243,7.208813218
8244,8.765182151
8245,6.937746213
8246,8.828621112
8247,6.943417463
8248,9.120080758
8249,6.846453666
8250,7.220437541
8251,7.119662911
8252,6.956532089
8253,8.755960865
8254,8.316755317
8255,8.850522104
8256,8.601663967
8257,7.136711968
8258,9.374326345
8259,8.876661139
8260,8.322609164
8261,8.874998668
8262,6.983089935
8263,8.919208239
8264,7.189693568
8265,8.829459499
8266,6.98044722
8267,8.752950115
8268,7.3220153
8269,8.793367959
8270,8.761662264
8271,8.506623642
8272,6.922938889
8273,6.984345088
8274,6.998893932
8275,8.369901204
8276,8.869473039
8277,6.987497286
8278,8.040829848
8279,8.486341855
8280,7.204342686
8281,6.989712505
8282,8.803835334
8283,7.00695531
8284,7.159317456
8285,7.159167322
8286,8.824949718
8287,7.21008212
8288,6.996354406
8289,6.995314349
8290,7.001117964
8291,7.020105044
8292,9.410214152
8293,7.023701909
8294,7.352555591
8295,7.009365425
8296,8.79304156
8297,8.898391599
8298,8.363325016
8299,8.902611105
8300,7.015278247
8301,8.934441825
8302,7.030061509
8303,7.027295417
8304,8.382249077
8305,7.042385571
8306,7.193501459
8307,8.914912525
8308,6.925067377
8309,7.041126949
8310,6.925203682
8311,6.925030098
8312,7.029454611
8313,8.803044352
8314,8.914998046
8315,7.02854531
8316,7.373403266
8317,7.030052302
8318,7.196282774
8319,7.044270166
8320,7.373501861
8321,7.296385856
8322,7.028422745
8323,8.941058566
8324,8.816011781
8325,8.414179381
8326,9.445325179
8327,8.910258363
8328,8.416721195
8329,7.196027258
8330,7.04404518
8331,7.029438734
8332,7.031413705
8333,7.196081443
8334,7.245104148
8335,8.414761575
8336,7.028443095
8337,7.028600745
8338,8.84602762
8339,7.29733504
8340,7.246226061
8341,7.030373967
8342,7.02576577
8343,8.815640985
8344,6.972998202
8345,7.032978672
8346,7.298347344
8347,7.19929131
8348,7.033751495
8349,8.818908003
8350,8.37896217
8351,7.031234242
8352,7.036161165
8353,7.202127669
8354,7.378978788
8355,7.036111997
8356,7.299400535
8357,8.089386314
8358,7.30289445
8359,8.665854708
8360,7.048596863
8361,7.034511021
8362,8.39102315
8363,7.031621568
8364,7.168717766
8365,7.051843909
8366,8.382334019
8367,6.976415518
8368,8.382622533
8369,7.037764296
8370,8.862272951
8371,8.910819357
8372,8.854933218
8373,7.032660491
8374,7.254184661
8375,8.821741529
8376,6.935373193
8377,8.807365954
8378,7.256133827
8379,7.057529616
8380,7.057514789
8381,7.305520631
8382,7.038785318
8383,6.982389919
8384,7.040808373
8385,7.040546373
8386,8.927913734
8387,8.953428514
8388,7.03498413
8389,8.867299119
8390,7.388530695
8391,7.26000525
8392,8.818598261
8393,8.397940629
8394,7.046178965
8395,7.212402044
8396,8.851461078
8397,7.261397413
8398,7.212486816
8399,7.198697892
8400,7.033719825
8401,8.861819799
8402,8.406200211
8403,7.219408295
8404,8.940734312
8405,8.924838935
8406,8.969606491
8407,8.937265738
8408,7.051422989
8409,7.043667603
8410,8.840893421
8411,7.047086958
8412,9.661109739
8413,7.273584006
8414,7.060018492
8415,7.075617531
8416,8.952346171
8417,8.979135106
8418,8.874325897
8419,8.97600572
8420,8.951404788
8421,8.878605968
8422,8.697983657
8423,8.454485985
8424,7.066695711
8425,7.056821893
8426,7.236160881
8427,8.699358166
8428,8.959182252
8429,8.986135457
8430,8.853702948
8431,8.922321185
8432,9.01919112
8433,9.017194936
8434,8.461106044
8435,7.245131084
8436,8.962868531
8437,9.000063229
8438,8.982363532
8439,7.076756089
8440,8.994781628
8441,8.907590653
8442,9.414877374
8443,9.262097561
8444,8.996507377
8445,8.8528387
8446,8.992578739
8447,9.001780192
8448,7.432556696
8449,7.264165253
8450,7.097280149
8451,7.360835943
8452,7.440646521
8453,7.09908132
8454,8.874777792
8455,7.102094455
8456,7.319649573
8457,7.271343016
8458,7.116394934
8459,7.268794504
8460,7.119304002
8461,7.11652502
8462,9.01535039
8463,7.11555622
8464,7.280275816
8465,8.653143507
8466,7.114575971
8467,7.142745961
8468,7.294504422
8469,8.933450104
8470,7.126952248
8471,7.116913707
8472,7.128867998
8473,7.294263581
8474,7.390561441
8475,7.116170012
8476,8.94536909
8477,7.107629461
8478,7.129003267
8479,7.126513578
8480,7.29172171
8481,7.14199844
8482,7.141286998
8483,7.294820282
8484,8.757297484
8485,9.547560654
8486,9.5435428
8487,9.534920257
8488,9.039177674
8489,7.131624915
8490,8.764286683
8491,7.299843211
8492,7.145829205
8493,7.300545302
8494,9.03855675
8495,7.130720986
8496,7.139996827
8497,7.144819053
8498,7.318415443
8499,7.306181383
8500,7.166884262
8501,7.142924115
8502,7.153929945
8503,7.142643491
8504,7.370885546
8505,8.78592875
8506,9.560991721
8507,8.512544564
8508,7.053557175
8509,9.073224945
8510,9.079424323
8511,7.054238624
8512,7.152243711
8513,7.323696835
8514,9.564490719
8515,8.966090661
8516,7.176765802
8517,7.506681464
8518,7.058544177
8519,7.164414359
8520,7.507172841
8521,7.168755608
8522,9.073790049
8523,9.040421487
8524,7.4313866
8525,8.991943478
8526,7.064066766
8527,7.435393998
8528,7.339464287
8529,7.172782494
8530,8.559487705
8531,9.488539733
8532,9.047240387
8533,7.341246233
8534,7.176425658
8535,7.518245128
8536,7.174563657
8537,9.027408326
8538,7.329009454
8539,7.519581303
8540,7.175015343
8541,9.082499027
8542,7.17904574
8543,7.165940271
8544,9.061638023
8545,7.396546238
8546,8.812127018
8547,8.993981867
8548,7.449567366
8549,7.198974875
8550,7.355184218
8551,7.190838193
8552,7.356895997
8553,7.1912031
8554,7.191680902
8555,7.19289867
8556,7.194409689
8557,7.361302473
8558,7.409490595
8559,7.195932593
8560,8.549744069
8561,9.113169168
8562,7.196801135
8563,9.126540358
8564,7.365224634
8565,7.542001318
8566,9.072817041
8567,7.084667852
8568,7.418339809
8569,7.150167661
8570,7.221921197
8571,7.55350496
8572,7.329367985
8573,7.490113206
8574,8.73796197
8575,9.132978351
8576,9.121751543
8577,7.43403716
8578,8.850742688
8579,9.15548376
8580,7.562668616
8581,9.125758394
8582,9.069713081
8583,7.220532085
8584,7.218286772
8585,9.10822462
8586,7.233958823
8587,7.234892401
8588,9.096814872
8589,7.219875166
8590,9.644193782
8591,7.243343238
8592,8.581472553
8593,7.57141372
8594,8.614923311
8595,9.051789161
8596,7.228089623
8597,8.859757502
8598,9.056038256
8599,7.394315603
8600,9.080146969
8601,7.226195211
8602,7.240529337
8603,7.23283465
8604,9.057047772
8605,7.399685263
8606,7.235405182
8607,7.238475238
8608,9.150796095
8609,7.583359226
8610,8.739298918
8611,9.121703782
8612,9.145739117
8613,9.642164104
8614,7.241376729
8615,7.409453811
8616,8.873478311
8617,7.258418931
8618,7.590964277
8619,7.266571474
8620,7.269939084
8621,9.179892248
8622,7.264494091
8623,7.616630911
8624,9.160065991
8625,7.268911
8626,9.150151509
8627,9.693966525
8628,7.449172229
8629,7.548895173
8630,7.273753665
8631,7.501498182
8632,7.229003197
8633,7.718005361
8634,9.151197569
8635,7.572969143
8636,7.649216179
8637,7.31809557
8638,9.199139721
8639,7.49497707
8640,7.68007629
8641,7.351759959
8642,7.604157982
8643,7.326003612
8644,7.351403944
8645,7.55691419
8646,7.354881644
8647,7.35555891
8648,7.341808191
8649,9.232730512
8650,9.218074286
8651,7.52698661
8652,7.360620364
8653,7.381660177
8654,7.58306174
8655,7.531909117
8656,7.53577285
8657,7.542794648
8658,7.373823995
8659,7.394341574
8660,7.324291806
8661,7.550656247
8662,7.279981833
8663,7.370875236
8664,8.437431789
8665,7.60020394
8666,7.730676734
8667,7.61296788
8668,9.30958756
8669,7.395479153
8670,7.315485292
8671,7.64016759
8672,7.695971104
8673,7.597584266
8674,7.431006162
8675,7.787401192
8676,7.432636043
8677,7.60748169
8678,7.444084822
8679,7.708811403
8680,7.596156311
8681,7.585085699
8682,7.457743514
8683,7.787619243
8684,7.439126119
8685,7.430166089
8686,7.474859283
8687,7.475291898
8688,7.487786637
8689,9.243691039
8690,7.742227957
8691,7.738834642
8692,7.642164344
8693,9.363304893
8694,7.489627804
8695,7.690636614
8696,7.643002127
8697,7.464370359
8698,7.358528687
8699,7.477985197
8700,7.643881963
8701,7.642036464
8702,7.754139018
8703,7.489736121
8704,7.692832807
8705,7.477388264
8706,7.820501828
8707,7.479170911
8708,7.489337396
8709,7.820417382
8710,7.466071482
8711,9.328318568
8712,7.373853881
8713,7.476442111
8714,7.490015049
8715,7.822118302
8716,7.642654727
8717,7.619675397
8718,9.391223153
8719,7.465154493
8720,8.864966822
8721,7.488411136
8722,7.59703286
8723,7.374128801
8724,7.492643701
8725,7.49167305
8726,7.477244204
8727,7.477010175
8728,7.745218787
8729,7.744972988
8730,7.478363389
8731,7.694074443
8732,7.745362154
8733,7.418318623
8734,7.631251595
8735,7.418378863
8736,7.479703464
8737,7.477873821
8738,7.476416502
8739,7.693992871
8740,7.756579679
8741,7.49239246
8742,7.645711249
8743,7.6487991
8744,7.380531308
8745,7.482706306
8746,7.827794857
8747,7.474211472
8748,7.483560484
8749,7.749770889
8750,8.839630618
8751,7.48109498
8752,7.751713064
8753,7.500016074
8754,7.484263403
8755,7.652032604
8756,7.497980551
8757,7.651838037
8758,8.53856815
8759,9.314792149
8760,9.304889619
8761,7.653537667
8762,7.504505614
8763,7.489016764
8764,7.481434191
8765,8.875376339
8766,7.706224597
8767,7.835959276
8768,7.490979375
8769,7.658695994
8770,7.495640904
8771,7.662326035
8772,7.491171836
8773,7.841155968
8774,9.413567787
8775,9.325606433
8776,9.140490082
8777,7.438352377
8778,7.495327761
8779,7.512679341
8780,7.503083213
8781,8.554563855
8782,7.397463611
8783,7.724505507
8784,7.675502002
8785,7.508997317
8786,7.405478945
8787,7.510769379
8788,7.502289554
8789,7.509550855
8790,9.394928741
8791,7.676301277
8792,7.673480644
8793,7.411560263
8794,7.514508086
8795,7.859807082
8796,7.50730783
8797,7.510745233
8798,7.528922303
8799,7.683879424
8800,7.785641916
8801,9.430563547
8802,9.403739256
8803,9.404856442
8804,7.51826452
8805,7.537869091
8806,7.739049007
8807,7.790571556
8808,7.794437511
8809,9.378613108
8810,9.169545291
8811,7.522721487
8812,7.525406562
8813,7.743270628
8814,7.742240433
8815,7.526738375
8816,9.439122647
8817,7.646518703
8818,7.693859387
8819,9.401685255
8820,9.158830772
8821,7.531075075
8822,7.526000895
8823,8.884998342
8824,7.875922885
8825,7.521449693
8826,9.453961601
8827,7.699858614
8828,9.445696894
8829,9.952439795
8830,7.522458086
8831,9.441364294
8832,7.878178645
8833,8.587161857
